doc_id,dataset,split,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,x_spread_ratio,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio,complexity_score
X51006466778,sroie,train,33,1,68.45,0.297,30.3,0,1862.7,0.1259,-1.0,131.9,False,0.9317,0.09090909090909091,0.11578947368421053,0.332514040415532,0.05555555555555555,19.25133689839572,0.0,0.0,0.0,0.5454545454545454,1.5203252032520325,0.275
X51006502529,sroie,train,37,1,67.61,0.284,36.6,0,5465.2,0.264,-1.0,120.1,False,0.8109,0.02702702702702703,0.07628865979381443,0.3545891389224925,0.0,28.2021151586369,0.0,0.0,0.0,0.6486486486486487,1.938496583143508,0.2649
X51006502531,sroie,train,42,1,71.24,0.305,31.8,0,4095.6,0.2055,1.0,186.1,False,0.8623,0.0,0.07879924953095685,0.2798867564650283,0.0,20.470053070507962,0.0,0.0,0.0,0.6428571428571429,2.9774266365688487,0.2523
X51006502533,sroie,train,46,1,63.66,0.38,35.0,0,3136.5,0.1808,-1.0,193.5,False,0.7753,0.043478260869565216,0.10065645514223194,0.2156477647284164,0.16666666666666666,17.505470459518598,0.0,0.0,0.0,0.5217391304347826,2.200642054574639,0.2524
X51006554833,sroie,train,61,1,46.9,0.624,33.2,0,941.2,0.0873,-1.0,206.6,False,0.8656,0.01639344262295082,0.10427350427350428,0.08276389180693748,0.15151515151515152,22.54098360655738,0.0,0.0,0.0,0.5409836065573771,2.489795918367347,0.2451
X51006555072,sroie,train,35,1,59.99,0.456,31.4,0,937.8,0.0753,1.0,138.6,False,0.8581,0.0,0.06097560975609757,0.06520469173447914,0.0,26.476578411405296,0.0,0.0,0.0,0.7428571428571429,1.6587837837837838,0.1923
X51006555125,sroie,train,26,1,54.01,0.494,36.0,0,1102.5,0.1402,1.0,176.1,False,0.8537,0.0,0.0718232044198895,0.1201019974684783,0.0,12.820512820512821,0.0,0.0,0.0,0.6153846153846154,2.122448979591837,0.159
X51006555570,sroie,train,90,1,45.18,0.642,33.4,0,1060.5,0.0935,-1.0,243.8,False,0.8759,0.07777777777777778,0.11920529801324503,0.09097788010472847,0.225,23.14814814814815,0.0,0.0,0.0,0.4444444444444444,2.938775510204082,0.304
X51006555780,sroie,train,79,1,61.51,0.401,31.3,0,1769.7,0.123,1.0,168.2,False,0.9253,0.012658227848101266,0.09018264840182648,0.28966233680316567,0.17647058823529413,28.52348993288591,0.0,0.0,0.0,0.43037974683544306,1.9350649350649352,0.2467
X51006555784,sroie,train,72,1,78.49,0.177,22.2,0,2943.7,0.1771,1.0,164.5,False,0.9237,0.013888888888888888,0.08352668213457078,0.3122991082058161,0.15151515151515152,28.301886792452834,0.0,0.0,0.0,0.4583333333333333,1.8928571428571428,0.2446
X51006555806,sroie,train,81,1,72.48,0.251,29.8,0,3073.8,0.1782,-1.0,169.9,False,0.9177,0.012345679012345678,0.09142212189616253,0.3136576136575743,0.17647058823529413,28.23920265780731,0.0,0.0,0.0,0.41975308641975306,1.9419354838709677,0.2489
X51006555814,sroie,train,87,1,64.95,0.333,33.0,0,2291.6,0.1393,-1.0,175.0,False,0.9269,0.011494252873563218,0.09592061742006616,0.31099471190035827,0.2,28.225806451612904,0.0,0.0,0.0,0.40229885057471265,2.012987012987013,0.2551
X51006555817,sroie,train,79,1,69.51,0.307,28.0,0,2852.1,0.1495,1.0,169.3,False,0.9242,0.012658227848101266,0.08956916099773242,0.3092226930177515,0.17647058823529413,28.333333333333336,0.0,0.0,0.0,0.43037974683544306,1.935483870967742,0.249
X51006555818,sroie,train,100,1,62.52,0.337,30.6,0,1786.1,0.1673,-1.0,183.2,False,0.9194,0.02,0.10493179433368312,0.2991946762830024,0.24324324324324326,28.50539291217257,0.0,0.0,0.0,0.37,2.0935483870967744,0.2705
X51006556591,sroie,train,72,1,73.34,0.239,30.3,0,2762.4,0.2304,-1.0,175.7,False,0.9132,0.013888888888888888,0.08421052631578947,0.3162826505089986,0.15151515151515152,26.50602409638554,0.0,0.0,0.0,0.4583333333333333,2.0016077170418005,0.2443
X51006556596,sroie,train,79,1,66.22,0.373,28.7,0,2395.5,0.2343,1.0,178.4,False,0.9114,0.012658227848101266,0.08866442199775533,0.3002369089215697,0.17647058823529413,26.89873417721519,0.0,0.0,0.0,0.43037974683544306,2.035426731078905,0.2459
X51006556604,sroie,train,79,1,75.93,0.214,25.3,0,3096.4,0.1784,1.0,168.8,False,0.9318,0.012658227848101266,0.08916478555304741,0.29788915107184405,0.17647058823529413,28.42809364548495,0.0,0.0,0.0,0.43037974683544306,1.9415584415584415,0.2473
X51006556646,sroie,train,92,1,71.67,0.273,29.7,0,3444.4,0.1745,-1.0,185.1,False,0.9237,0.03260869565217391,0.09776833156216791,0.3112814602651976,0.21621621621621623,28.20121951219512,0.0,0.0,0.0,0.40217391304347827,2.1298701298701297,0.2753
X51006556650,sroie,train,79,1,77.89,0.212,25.9,0,3332.3,0.1891,1.0,169.3,False,0.9177,0.012658227848101266,0.08886389201349831,0.30912830412514164,0.17647058823529413,28.333333333333336,0.0,0.0,0.0,0.43037974683544306,1.935483870967742,0.2484
X51006556656,sroie,train,86,1,66.24,0.323,31.6,0,3302.0,0.1624,1.0,172.7,False,0.9194,0.011627906976744186,0.09523809523809523,0.3203804623682244,0.2,28.594771241830067,0.0,0.0,0.0,0.4069767441860465,1.9741935483870967,0.2569
X51006556726,sroie,train,72,1,80.21,0.172,22.1,0,3229.8,0.1864,1.0,165.4,False,0.9194,0.013888888888888888,0.08342989571263036,0.31390392016821017,0.15151515151515152,28.15699658703072,0.0,0.0,0.0,0.4583333333333333,1.8903225806451613,0.2442
X51006556730,sroie,train,38,1,72.85,0.247,32.2,0,2072.4,0.1519,2.0,129.5,False,0.926,0.0,0.08207343412526998,0.18427038980678995,0.0,26.143790849673202,0.0,0.0,0.0,0.631578947368421,1.5098684210526316,0.2006
X51006556732,sroie,train,72,1,72.45,0.271,31.4,0,2946.2,0.1698,1.0,166.8,False,0.9205,0.013888888888888888,0.08381839348079162,0.3214003268848665,0.15151515151515152,27.918781725888326,0.0,0.0,0.0,0.4583333333333333,1.9188311688311688,0.2462
X51006556738,sroie,train,93,1,76.27,0.22,28.3,0,3322.5,0.1987,1.0,177.0,False,0.9281,0.010752688172043012,0.09967845659163986,0.2798777579249949,0.2222222222222222,28.708133971291865,0.0,0.0,0.0,0.3870967741935484,2.049019607843137,0.2564
X51006556815,sroie,train,79,1,68.24,0.305,30.7,0,2402.2,0.2454,1.0,178.9,False,0.9196,0.012658227848101266,0.08946772366930918,0.28616659846959797,0.17647058823529413,26.813880126182966,0.0,0.0,0.0,0.43037974683544306,2.0385852090032155,0.2441
X51006556818,sroie,train,79,1,68.65,0.333,30.0,0,2591.4,0.1504,-1.0,169.3,False,0.9237,0.012658227848101266,0.09049255441008018,0.29986672831427014,0.17647058823529413,28.333333333333336,0.0,0.0,0.0,0.43037974683544306,1.948051948051948,0.2486
X51006556823,sroie,train,72,1,71.38,0.277,30.0,0,2916.8,0.1689,1.0,165.9,False,0.9269,0.013888888888888888,0.08285385500575373,0.2912586933089243,0.15151515151515152,28.06122448979592,0.0,0.0,0.0,0.4583333333333333,1.9090909090909092,0.2403
X51006556824,sroie,train,93,1,77.18,0.198,24.7,0,3357.0,0.1901,-1.0,176.1,False,0.9253,0.010752688172043012,0.09904153354632587,0.3045645677760593,0.2222222222222222,28.846153846153847,0.0,0.0,0.0,0.3870967741935484,2.0259740259740258,0.2597
X51006556825,sroie,train,72,1,81.34,0.166,22.0,0,3393.8,0.1922,1.0,167.1,False,0.9286,0.013888888888888888,0.08352668213457078,0.303873461924479,0.15151515151515152,27.871621621621625,0.0,0.0,0.0,0.4583333333333333,1.922077922077922,0.2429
X51006556828,sroie,train,93,1,69.47,0.308,32.8,0,2491.7,0.2186,1.0,180.9,False,0.9226,0.021505376344086023,0.1001076426264801,0.29803044173302207,0.2222222222222222,28.081123244929795,0.0,0.0,0.0,0.3870967741935484,2.067741935483871,0.2644
X51006556830,sroie,train,63,1,90.64,0.036,11.9,0,3262.5,0.1791,-1.0,177.2,False,0.9134,0.0,0.09797822706065319,0.09869486561981994,0.13793103448275862,23.089171974522294,0.0,0.0,0.0,0.4603174603174603,2.052287581699346,0.2001
X51006556831,sroie,train,63,1,86.61,0.083,21.1,0,3069.0,0.1652,1.0,177.2,False,0.9081,0.0,0.09692307692307692,0.11636197406640046,0.13793103448275862,23.089171974522294,0.0,0.0,0.0,0.4603174603174603,2.0258064516129033,0.2013
X51006556838,sroie,train,87,1,72.38,0.254,27.5,0,2884.2,0.1699,-1.0,171.6,False,0.9167,0.022988505747126436,0.09742441209406495,0.2799618249322222,0.2,28.782894736842106,0.0,0.0,0.0,0.40229885057471265,2.068027210884354,0.2609
X51006556839,sroie,train,78,1,62.83,0.366,32.8,0,2807.0,0.1503,1.0,169.3,False,0.9302,0.01282051282051282,0.08793686583990981,0.2834308190302565,0.17647058823529413,28.333333333333336,0.0,0.0,0.0,0.4358974358974359,1.948051948051948,0.2449
X51006556840,sroie,train,73,1,72.19,0.283,27.6,0,2362.1,0.268,1.0,182.9,False,0.9163,0.0136986301369863,0.08468677494199536,0.28275905979102434,0.14705882352941177,26.234567901234566,0.0,0.0,0.0,0.4657534246575342,2.0869565217391304,0.2418
X51006556841,sroie,train,71,1,75.97,0.223,25.2,0,2959.7,0.1645,-1.0,167.9,False,0.9269,0.014084507042253521,0.08170310701956271,0.2923564911429632,0.15151515151515152,27.73109243697479,0.0,0.0,0.0,0.4647887323943662,1.9318181818181819,0.2408
X51006556852,sroie,train,103,1,65.0,0.372,29.4,0,2332.5,0.2029,1.0,191.6,False,0.9253,0.009708737864077669,0.10542476970317297,0.27640377009055,0.2631578947368421,27.982326951399113,0.0,0.0,0.0,0.36893203883495146,2.2045454545454546,0.2675
X51006556861,sroie,train,72,1,66.2,0.328,31.1,0,2714.5,0.1591,1.0,171.6,False,0.9269,0.013888888888888888,0.08411214953271028,0.30293354603991485,0.15151515151515152,27.138157894736842,0.0,0.0,0.0,0.4583333333333333,1.974025974025974,0.2428
X51006557117,sroie,train,87,1,72.72,0.259,29.6,0,2978.4,0.2356,-1.0,175.7,False,0.9177,0.034482758620689655,0.09613259668508287,0.2907283197649443,0.2,28.112449799196785,0.0,0.0,0.0,0.40229885057471265,2.0080645161290325,0.2637
X51006557119,sroie,train,65,1,77.69,0.191,25.3,0,3084.0,0.1786,1.0,162.3,False,0.9269,0.015384615384615385,0.07831325301204818,0.29563691667695285,0.125,27.826086956521742,0.0,0.0,0.0,0.49230769230769234,1.8668831168831168,0.2378
X51006557161,sroie,train,72,1,75.42,0.22,27.7,0,3360.7,0.1851,1.0,166.8,False,0.9318,0.013888888888888888,0.08362369337979093,0.2889718671726305,0.15151515151515152,27.918781725888326,0.0,0.0,0.0,0.4583333333333333,1.9188311688311688,0.2404
X51006557164,sroie,train,79,1,76.1,0.212,29.1,0,3010.5,0.1746,1.0,170.5,False,0.9363,0.012658227848101266,0.08977272727272727,0.31137953111268757,0.17647058823529413,28.14569536423841,0.0,0.0,0.0,0.43037974683544306,1.973856209150327,0.2504
X51006557168,sroie,train,79,1,72.08,0.285,28.2,0,2954.7,0.1696,1.0,170.5,False,0.921,0.012658227848101266,0.08946772366930918,0.29928560272819066,0.17647058823529413,28.14569536423841,0.0,0.0,0.0,0.43037974683544306,1.9483870967741936,0.2471
X51006557170,sroie,train,72,1,80.97,0.159,23.1,0,3729.1,0.1907,1.0,163.7,False,0.9314,0.027777777777777776,0.08460634547591069,0.3013769878496141,0.15151515151515152,28.448275862068968,0.0,0.0,0.0,0.4583333333333333,1.8954248366013071,0.2516
X51006557178,sroie,train,72,1,73.84,0.226,26.9,0,2502.4,0.1385,1.0,165.9,False,0.9161,0.013888888888888888,0.08401400233372228,0.3035192121256765,0.15151515151515152,28.06122448979592,0.0,0.0,0.0,0.4583333333333333,1.896774193548387,0.2429
X51006557179,sroie,train,72,1,72.39,0.293,30.3,0,3274.6,0.1792,1.0,165.9,False,0.921,0.013888888888888888,0.08381839348079162,0.2919220472453155,0.15151515151515152,28.06122448979592,0.0,0.0,0.0,0.4583333333333333,1.896774193548387,0.2407
X51006557184,sroie,train,72,1,75.72,0.215,26.5,0,2874.6,0.223,-1.0,172.2,False,0.9192,0.013888888888888888,0.08333333333333333,0.2997152751234847,0.15151515151515152,27.049180327868854,0.0,0.0,0.0,0.4583333333333333,1.9709208400646203,0.2412
X51006557185,sroie,train,86,1,70.05,0.275,29.5,0,2806.9,0.1576,1.0,172.7,False,0.9286,0.011627906976744186,0.09460946094609461,0.3057624549283121,0.2,28.594771241830067,0.0,0.0,0.0,0.4069767441860465,1.9870129870129871,0.2544
X51006557188,sroie,train,79,1,71.31,0.263,30.7,0,2893.0,0.1635,1.0,169.3,False,0.9302,0.012658227848101266,0.08977272727272727,0.31173058425461464,0.17647058823529413,28.333333333333336,0.0,0.0,0.0,0.43037974683544306,1.948051948051948,0.2501
X51006557193,sroie,train,72,1,73.17,0.249,30.5,0,2667.0,0.2159,-1.0,174.1,False,0.9223,0.013888888888888888,0.08362369337979093,0.29912236154703054,0.15151515151515152,26.74230145867099,0.0,0.0,0.0,0.4583333333333333,1.9967637540453074,0.2414
X51006557195,sroie,train,100,1,74.28,0.242,28.0,0,3211.8,0.1894,-1.0,180.1,False,0.9194,0.01,0.10515247108307045,0.30308760867782764,0.24324324324324326,28.996865203761754,0.0,0.0,0.0,0.37,2.0580645161290323,0.2662
X51006557198,sroie,train,94,1,73.52,0.251,29.2,0,3257.4,0.1876,-1.0,178.4,False,0.9226,0.02127659574468085,0.10075026795284031,0.28575582068377336,0.2222222222222222,28.481012658227847,0.0,0.0,0.0,0.3829787234042553,2.0387096774193547,0.262
X51006557199,sroie,train,86,1,79.88,0.169,25.6,0,3348.6,0.1916,-1.0,174.7,False,0.9253,0.03488372093023256,0.09492273730684328,0.29440455072983884,0.2,28.27140549273021,0.0,0.0,0.0,0.4069767441860465,2.00974025974026,0.265
X51006557202,sroie,train,71,1,69.74,0.284,30.2,0,2734.3,0.2198,1.0,165.4,False,0.9387,0.014084507042253521,0.0857487922705314,0.30467864800657957,0.15151515151515152,28.15699658703072,0.0,0.0,0.0,0.4647887323943662,1.9403973509933774,0.2479
X51006557210,sroie,train,79,1,72.61,0.243,29.2,0,3093.5,0.1709,-1.0,170.5,False,0.9286,0.012658227848101266,0.08946772366930918,0.3076295988099688,0.17647058823529413,28.14569536423841,0.0,0.0,0.0,0.43037974683544306,1.9610389610389611,0.249
X51006557213,sroie,train,72,1,72.85,0.266,29.2,0,2831.5,0.1713,1.0,167.1,False,0.921,0.013888888888888888,0.08372093023255814,0.294391627744706,0.15151515151515152,27.871621621621625,0.0,0.0,0.0,0.4583333333333333,1.9096774193548387,0.241
X51006557508,sroie,train,87,1,75.77,0.222,27.3,0,3187.0,0.1768,-1.0,172.7,False,0.9269,0.022988505747126436,0.09623893805309734,0.29504941606645657,0.2,28.594771241830067,0.0,0.0,0.0,0.40229885057471265,1.9870129870129871,0.259
X51006619341,sroie,train,37,1,62.09,0.408,32.5,0,425.5,0.1621,1.0,279.1,False,0.8592,0.0,0.06666666666666667,0.07761795512419974,0.08333333333333333,12.133468149646108,0.0,0.0,0.0,0.6486486486486487,2.2274774774774775,0.172
X51006619342,sroie,train,27,1,53.25,0.537,33.8,0,369.3,0.095,-1.0,237.2,False,0.866,0.0,0.06293706293706293,0.09524191017912255,0.05555555555555555,10.707911957168351,0.0,0.0,0.0,0.6666666666666666,1.893018018018018,0.1539
X51006619343,sroie,train,50,1,56.39,0.505,31.9,0,328.3,0.0899,1.0,308.3,False,0.8705,0.0,0.08417508417508417,0.10758557097053235,0.14285714285714285,12.814645308924485,0.0,0.0,0.0,0.56,2.4605855855855854,0.1952
X51006619496,sroie,train,44,1,65.25,0.348,31.1,0,405.7,0.1909,-1.0,304.8,False,0.8142,0.0,0.07017543859649122,0.09747741259078284,0.0,12.037037037037036,0.0,0.0,0.0,0.5909090909090909,2.4324324324324325,0.1574
X51006619545,sroie,train,96,1,53.18,0.509,30.5,0,365.3,0.0773,-1.0,440.7,False,0.8443,0.020833333333333332,0.07541241162608013,0.13286119920661651,0.13725490196078433,16.330451488952928,0.0,0.0,0.0,0.53125,3.5488636363636363,0.2465
X51006619550,sroie,train,57,1,29.04,0.923,18.1,0,382.3,0.1636,1.0,366.2,False,0.8604,0.07017543859649122,0.07421875,0.0736539556679261,0.0625,12.331406551059729,0.0,0.0,0.0,0.5614035087719298,2.9222972972972974,0.2189
X51006619561,sroie,train,63,1,55.66,0.466,35.5,0,593.2,0.1282,1.0,409.8,False,0.7568,0.0,0.07964601769911504,0.09988840030895063,0.0,13.429752066115704,0.0,0.0,0.0,0.6190476190476191,3.27027027027027,0.2062
X51006619563,sroie,train,27,1,64.15,0.404,31.2,0,344.2,0.1672,-1.0,237.6,False,0.8209,0.0,0.06683168316831682,0.09509483958277005,0.0,10.09501187648456,0.0,0.0,0.0,0.6296296296296297,1.8963963963963963,0.137
X51006619566,sroie,train,27,1,66.5,0.353,30.0,0,334.4,0.1262,-1.0,236.9,False,0.8111,0.0,0.06699751861042184,0.09781822631069877,0.0,10.12507444907683,0.0,0.0,0.0,0.6296296296296297,1.8993212669683257,0.1378
X51006619694,sroie,train,46,1,63.58,0.422,32.6,0,407.0,0.1019,-1.0,312.4,False,0.915,0.043478260869565216,0.06980273141122914,0.06791844123526229,0.06451612903225806,14.001806684733515,0.0,0.0,0.0,0.6739130434782609,2.726600985221675,0.2218
X51006619696,sroie,train,27,1,19.4,1.0,9.4,0,223.1,0.1053,-1.0,236.6,False,0.8156,0.0,0.06733167082294264,0.08859623899229176,0.0,10.137149672033393,0.0,0.0,0.0,0.6296296296296297,1.8970588235294117,0.1364
X51006619697,sroie,train,48,1,71.19,0.274,27.7,0,372.0,0.0976,1.0,314.0,False,0.8691,0.0,0.08191126279863481,0.16901188560909094,0.0,13.48314606741573,0.0,0.0,0.0,0.625,2.3873390557939915,0.1894
X51006619698,sroie,train,35,1,59.26,0.447,32.0,0,316.5,0.1157,-1.0,273.6,False,0.8581,0.0,0.06505576208178439,0.08822633487192946,0.043478260869565216,11.86178442496132,0.0,0.0,0.0,0.6571428571428571,2.1835585585585586,0.1642
X51006619709,sroie,train,78,1,69.67,0.311,28.7,0,373.0,0.104,1.0,398.2,False,0.8722,0.0,0.09208972845336481,0.10587471637780929,0.17073170731707318,14.528703047484054,0.0,0.0,0.0,0.5256410256410257,3.1923076923076925,0.2314
X51006619758,sroie,train,31,1,57.52,0.492,31.7,0,282.8,0.1167,1.0,238.2,False,0.8145,0.0,0.07029478458049886,0.1017680490260585,0.0,11.255924170616113,0.0,0.0,0.0,0.6129032258064516,1.909502262443439,0.1415
X51006619765,sroie,train,70,1,73.79,0.249,27.3,0,339.3,0.1431,-1.0,409.1,False,0.8784,0.0,0.07963594994311718,0.09463363851466904,0.07317073170731707,14.14280786478096,0.0,0.0,0.0,0.5857142857142857,3.2646396396396398,0.2143
X51006619772,sroie,train,36,1,87.97,0.021,14.4,0,887.5,0.1291,-1.0,263.0,False,0.8739,0.0,0.06569343065693431,0.06826642663165605,0.0,13.948497854077253,0.0,0.0,0.0,0.7222222222222222,2.026086956521739,0.1673
X51006619777,sroie,train,33,1,55.04,0.511,33.9,0,257.3,0.1162,-1.0,259.4,False,0.8145,0.0,0.06860706860706861,0.08154981702581307,0.0,10.88139281828074,0.0,0.0,0.0,0.6060606060606061,2.079185520361991,0.1402
X51006619780,sroie,train,32,1,70.86,0.237,31.4,0,616.3,0.1057,-1.0,234.1,False,0.9024,0.0,0.08465608465608465,0.239646029977898,0.0,13.261000602772754,0.0,0.0,0.0,0.6875,1.7800429184549356,0.1943
X51006619783,sroie,train,50,1,63.06,0.42,34.0,0,194.9,0.0636,-1.0,291.8,False,0.7823,0.12,0.09578544061302682,0.14769966013190547,0.14814814814814814,13.056092843326885,0.0,0.0,0.0,0.54,2.228448275862069,0.2655
X51006619785,sroie,train,79,1,53.72,0.502,32.2,0,366.0,0.0976,-1.0,409.2,False,0.8648,0.012658227848101266,0.06972639011473963,0.13421797259797333,0.10638297872340426,16.20689655172414,0.0,0.0,0.0,0.5949367088607594,3.2954545454545454,0.2354
X51006619854,sroie,train,27,1,52.7,0.554,30.3,0,328.8,0.1556,-1.0,236.6,False,0.8108,0.0,0.0675,0.08937994259867425,0.0,10.137149672033393,0.0,0.0,0.0,0.6296296296296297,1.8885135135135136,0.1364
X51006619862,sroie,train,34,1,24.87,1.0,9.4,0,249.1,0.0792,1.0,258.7,False,0.879,0.0,0.06938775510204082,0.09301766614593628,0.09523809523809523,11.456628477905074,0.0,0.0,0.0,0.6176470588235294,2.073529411764706,0.1651
X51006620161,sroie,train,53,1,51.43,0.568,34.1,0,351.3,0.1445,-1.0,335.3,False,0.8654,0.018867924528301886,0.09851301115241635,0.1017441397881045,0.12903225806451613,13.047138047138048,0.0,0.0,0.0,0.5849056603773585,2.6877828054298645,0.2278
X51006620176,sroie,train,30,1,59.89,0.46,32.0,0,377.7,0.1058,-1.0,255.8,False,0.8615,0.0,0.061601642710472276,0.09879950684872038,0.0,11.583011583011583,0.0,0.0,0.0,0.7,2.0416666666666665,0.1578
X51006620181,sroie,train,28,1,63.93,0.383,34.3,0,854.7,0.1368,-1.0,186.4,False,0.8344,0.0,0.06947890818858561,0.18205332648417666,0.0,12.112036336109009,0.0,0.0,0.0,0.5714285714285714,1.4113247863247864,0.1306
X51006620186,sroie,train,67,1,70.2,0.282,32.2,0,445.9,0.1489,-1.0,367.3,False,0.8716,0.0,0.08746736292428198,0.08015535908295061,0.16666666666666666,13.830195927775643,0.0,0.0,0.0,0.5373134328358209,2.9313063063063063,0.2132
X51006620187,sroie,train,49,1,0.0,0.0,0.0,-1,289.5,0.0849,1.0,202.1,False,0.883,0.0,0.07291666666666667,0.08781932056099571,0.037037037037037035,18.854748603351958,0.0,0.0,0.0,0.5510204081632653,1.536480686695279,0.1453
X51006620189,sroie,train,57,1,62.66,0.423,30.3,0,315.2,0.152,1.0,369.7,False,0.8145,0.0,0.06477272727272727,0.08189064898147483,0.0,13.358778625954198,0.0,0.0,0.0,0.6140350877192983,2.9638009049773757,0.1783
X51006620190,sroie,train,37,1,65.49,0.365,31.1,0,417.2,0.1387,-1.0,287.6,False,0.8525,0.0,0.06928838951310862,0.08517852516366753,0.041666666666666664,11.776251226692837,0.0,0.0,0.0,0.6486486486486487,2.295045045045045,0.1689
X51006620191,sroie,train,40,1,71.0,0.321,30.1,0,320.5,0.1393,-1.0,279.3,False,0.7885,0.0,0.08097165991902834,0.09982970429194903,0.13636363636363635,11.116725618999494,0.0,0.0,0.0,0.55,2.23868778280543,0.1746
X51006620414,sroie,train,63,1,91.37,0.016,12.5,0,1059.5,0.1649,-1.0,288.4,False,0.8476,0.0,0.09431137724550899,0.12997011060229738,0.15151515151515152,16.14481409001957,0.0,0.0,0.0,0.5238095238095238,2.1931330472103006,0.2021
X51006647932,sroie,train,49,1,86.97,0.071,18.8,0,2588.6,0.1253,1.0,152.3,False,0.862,0.02040816326530612,0.09839357429718876,0.0977228862441672,0.07692307692307693,24.096385542168676,0.0,0.0,0.0,0.5306122448979592,1.7319422150882826,0.2058
X51006679216,sroie,train,73,1,85.52,0.097,20.3,0,2688.4,0.1358,-1.0,226.8,False,0.8604,0.0,0.09159347553324969,0.15025857991777442,0.2222222222222222,22.4019912881145,0.0,0.0,0.0,0.4931506849315068,2.579454253611557,0.2437
X51006679222,sroie,train,47,1,89.1,0.062,16.6,0,2265.0,0.1255,-1.0,190.1,False,0.8894,0.1276595744680851,0.08834586466165413,0.32073509250290966,0.1111111111111111,20.044543429844097,0.0,0.0,0.0,0.574468085106383,2.1902439024390246,0.3132
X51006713996,sroie,train,47,1,54.57,0.489,35.9,0,4693.1,0.2411,-1.0,186.8,False,0.7866,0.06382978723404255,0.06983655274888559,0.0660828462147864,0.034482758620689655,21.903323262839876,0.0,0.0,0.0,0.6170212765957447,1.811217510259918,0.2059
X51006714065,sroie,train,41,1,56.57,0.451,39.0,0,3410.5,0.2043,-2.0,180.5,False,0.8886,0.04878048780487805,0.09425287356321839,0.1897317568241862,0.0,17.982799061767007,0.0,0.0,0.0,0.5609756097560976,1.6962864721485411,0.2049
X51006733494,sroie,train,46,1,0.0,0.0,0.0,-1,240.5,0.0775,1.0,255.7,False,0.9142,0.043478260869565216,0.09871244635193133,0.16789905590452875,0.08695652173913043,12.693156732891833,0.0,0.0,0.0,0.5,1.944206008583691,0.1987
X51006828217,sroie,train,34,1,0.0,0.0,0.0,-1,285.3,0.1628,1.0,259.6,False,0.8088,0.0,0.06868686868686869,0.10578044168183279,0.0,10.869565217391305,0.0,0.0,0.0,0.5882352941176471,2.081447963800905,0.1408
X51006856981,sroie,train,46,1,55.47,0.516,33.1,0,332.0,0.0862,-1.0,304.2,False,0.9007,0.06521739130434782,0.07244094488188976,0.13583931299307092,0.10714285714285714,12.987012987012987,0.0,0.0,0.0,0.6086956521739131,2.642156862745098,0.2357
X51006857071,sroie,train,41,1,72.47,0.227,28.2,0,492.6,0.1564,1.0,284.5,False,0.857,0.07317073170731707,0.08541666666666667,0.10578112587008826,0.08333333333333333,11.904761904761905,0.0,0.0,0.0,0.5853658536585366,2.27027027027027,0.2195
X51006857265,sroie,train,44,1,82.41,0.149,24.4,0,527.1,0.1863,1.0,296.9,False,0.8643,0.0,0.07177814029363785,0.15826048840199922,0.0,13.307984790874524,0.0,0.0,0.0,0.6363636363636364,2.3800904977375565,0.1807
X51006857660,sroie,train,70,1,55.07,0.545,33.4,0,2000.8,0.1983,1.0,302.4,False,0.8745,0.05714285714285714,0.08610086100861009,0.06017171395240245,0.16666666666666666,16.798880074661692,0.0,0.0,0.0,0.5142857142857142,2.2993562231759657,0.2208
X51006867435,sroie,train,41,1,50.82,0.508,33.3,0,1565.8,0.1093,1.0,188.5,False,0.9192,0.04878048780487805,0.06699346405228758,0.051504486739628035,0.07142857142857142,20.95808383233533,0.0,0.0,0.0,0.6829268292682927,2.511278195488722,0.2363
X51006867436,sroie,train,49,1,41.73,0.667,29.2,0,1336.1,0.1113,-1.0,211.9,False,0.9229,0.04081632653061224,0.07195301027900147,0.04910708188627824,0.0625,21.30492676431425,0.0,0.0,0.0,0.6530612244897959,2.8233082706766917,0.2401
X51006882603,sroie,train,62,1,81.49,0.131,25.7,0,3457.3,0.1945,-1.0,210.0,False,0.8303,0.04838709677419355,0.08599167822468794,0.07441423320958543,0.05263157894736842,25.537634408602152,0.0,0.0,0.0,0.6129032258064516,3.4128440366972477,0.2842
X51006912960,sroie,train,36,1,59.09,0.453,36.7,0,355.3,0.0853,1.0,947.1,False,0.303,0.0,0.08411214953271028,0.1377814740682703,0.09523809523809523,3.1287246722288438,0.0,0.0,0.0,0.5833333333333334,1.3827770910589205,0.1274
X51006912972,sroie,train,39,1,84.8,0.103,22.5,0,299.4,0.0852,1.0,990.0,False,0.3028,0.0,0.07386363636363637,0.13838452698493398,0.0,3.7058152793614596,0.0,0.0,0.0,0.6666666666666666,1.4142310018141504,0.121
X51006912974,sroie,train,39,1,88.84,0.032,12.7,0,300.3,0.087,-2.0,990.0,False,0.3018,0.0,0.07116788321167883,0.17912669926106412,0.0,3.7058152793614596,0.0,0.0,0.0,0.6666666666666666,1.4142310018141504,0.1257
X51006913007,sroie,train,69,1,73.84,0.246,26.0,0,534.6,0.119,1.0,990.0,False,0.3054,0.0,0.08550185873605948,0.09856287054549222,0.0,5.701254275940707,0.0,0.0,0.0,0.5797101449275363,1.4142310018141504,0.1118
